transaction_id,transaction_date,transaction_amount,transaction_fee,transaction_status,fraud_flag,customer_id,customer_type,merchant_id,merchant_category,payment_method,country
304,2023-07-14,305.85,4.81,Success,0,2406,New,224,Retail,Credit Card,ES
305,2023-05-08,373.82,0.53,Success,0,7922,Existing,666,Gaming,Bank Transfer,CA
306,2023-02-02,549.23,3.96,Success,0,2298,New,579,Travel,Credit Card,DE
307,2023-06-25,62.1,1.34,Success,0,4741,Existing,211,Travel,Credit Card,DE
308,2023-01-22,252.58,0.79,Failed,0,8601,Existing,658,Travel,PayPal Balance,FR
309,2023-08-26,238.38,2.75,Success,0,4308,Existing,392,Gaming,Credit Card,ES
310,2023-06-07,309.1,2.81,Success,0,5435,Existing,455,Gaming,Bank Transfer,ES
311,2023-02-07,64.35,3.51,Failed,0,7697,Existing,232,Travel,Credit Card,DE
312,2023-08-18,415.4,3.18,Success,0,2624,Existing,368,Travel,Debit Card,USA
313,2023-12-31,120.61,0.64,Success,0,4041,New,786,Subscriptions,Credit Card,CA
314,2023-02-20,503.0,1.42,Failed,0,5938,Existing,354,Retail,Credit Card,CA
315,2023-09-21,275.05,3.72,Success,0,1938,New,598,E-commerce,Bank Transfer,ES
316,2023-10-10,313.66,4.74,Success,0,4392,New,785,Retail,Debit Card,USA
317,2023-01-27,193.71,3.95,Success,0,4212,New,542,E-commerce,Credit Card,IT
318,2023-08-14,459.61,4.94,Success,0,8952,New,394,Gaming,PayPal Balance,DE
319,2023-10-04,707.69,1.06,Failed,0,1401,Existing,434,Subscriptions,Bank Transfer,IT
320,2023-10-13,392.99,4.81,Success,0,6750,Existing,613,E-commerce,Bank Transfer,USA
321,2023-04-07,179.28,2.18,Success,0,8051,New,602,Retail,PayPal Balance,DE
322,2023-10-11,499.89,3.02,Success,0,3161,New,248,Travel,Bank Transfer,DE
323,2023-11-13,348.18,4.89,Success,0,2759,Existing,752,Retail,PayPal Balance,CA
324,2023-10-31,178.55,2.51,Success,0,4787,New,552,Retail,Debit Card,IT
325,2023-05-27,503.82,1.92,Success,0,7412,Existing,527,Subscriptions,Debit Card,UK
326,2023-01-04,668.0,4.06,Success,0,5468,Existing,650,E-commerce,Debit Card,TN
327,2023-02-04,529.51,3.67,Success,0,2874,Existing,205,Gaming,PayPal Balance,UK
328,2023-07-11,228.71,0.6,Success,0,6567,Existing,764,Subscriptions,Debit Card,FR
329,2023-02-18,712.93,2.68,Success,0,5044,Existing,287,E-commerce,Debit Card,IT
330,2023-01-17,463.12,4.65,Success,0,8938,Existing,735,Gaming,Debit Card,IT
331,2023-06-21,344.72,2.96,Success,0,4339,New,534,Retail,Credit Card,USA
332,2023-08-08,230.98,3.26,Failed,0,3434,New,391,Retail,PayPal Balance,DE
333,2023-06-07,704.31,2.7,Failed,0,1397,Existing,297,E-commerce,PayPal Balance,USA
334,2023-02-15,142.23,3.14,Success,0,2167,Existing,484,Subscriptions,Debit Card,IT
335,2023-01-06,383.13,1.83,Success,0,7040,Existing,419,Subscriptions,Debit Card,IT
336,2023-04-09,56.75,1.41,Failed,0,8669,Existing,629,Gaming,Credit Card,DE
337,2023-08-21,327.6,2.26,Failed,0,5646,Existing,581,Retail,Debit Card,FR
338,2023-02-06,822.84,1.55,Refunded,0,4338,New,515,Gaming,Debit Card,DE
339,2023-10-07,373.42,4.6,Success,0,1434,New,640,E-commerce,Bank Transfer,CA
340,2023-12-15,169.24,1.17,Success,0,8431,Existing,446,E-commerce,PayPal Balance,ES
341,2023-10-29,214.62,1.58,Success,0,6948,Existing,580,Gaming,Credit Card,FR
342,2023-06-30,295.93,4.05,Success,0,2518,Existing,450,Retail,Credit Card,UK
343,2023-04-05,256.21,0.96,Success,0,7877,Existing,681,Subscriptions,PayPal Balance,USA
344,2023-04-09,415.64,4.09,Success,0,4231,New,705,Gaming,Bank Transfer,FR
345,2023-07-07,221.34,3.1,Success,0,6933,Existing,252,Retail,PayPal Balance,IT
346,2023-04-26,435.55,2.57,Success,0,1212,New,328,Travel,PayPal Balance,USA
347,2023-07-10,361.32,4.42,Refunded,0,2421,Existing,647,E-commerce,Credit Card,UK
348,2023-09-10,86.45,2.29,Success,0,3619,Existing,626,Retail,Credit Card,IT
349,2023-06-10,220.62,1.73,Success,0,2177,Existing,562,Subscriptions,Bank Transfer,CA
350,2023-09-13,389.31,2.94,Success,0,1679,Existing,428,Subscriptions,Debit Card,CA
351,2023-11-19,73.11,3.01,Success,0,1409,New,245,Retail,PayPal Balance,TN
352,2023-05-08,170.69,1.05,Success,0,6590,Existing,626,E-commerce,Credit Card,FR
353,2023-01-18,180.55,4.03,Refunded,0,8732,Existing,588,Subscriptions,Debit Card,FR
354,2023-10-08,487.39,2.18,Success,0,3558,Existing,792,Subscriptions,Debit Card,ES
355,2023-08-11,244.67,1.07,Failed,0,4547,Existing,257,Travel,PayPal Balance,FR
356,2023-02-23,367.32,0.95,Failed,0,3966,Existing,259,Subscriptions,Bank Transfer,ES
357,2023-02-27,1426.1,3.04,Success,0,2973,Existing,638,Retail,Debit Card,UK
358,2023-11-19,209.06,2.18,Success,0,1394,Existing,569,Subscriptions,PayPal Balance,IT
359,2023-12-26,244.34,1.93,Success,0,6927,Existing,323,Subscriptions,PayPal Balance,FR
360,2023-06-23,371.56,2.57,Success,0,5618,Existing,779,Gaming,PayPal Balance,FR
361,2023-10-07,263.2,4.07,Success,0,1671,Existing,550,Retail,Debit Card,FR
362,2023-04-24,177.68,1.27,Success,0,2796,Existing,302,Gaming,Debit Card,UK
363,2023-10-15,176.91,1.03,Success,0,4662,Existing,686,Travel,Debit Card,DE
364,2023-12-08,333.76,4.42,Success,0,2232,Existing,762,Subscriptions,Bank Transfer,IT
365,2023-05-31,6.07,4.15,Success,0,4963,Existing,571,Subscriptions,PayPal Balance,ES
366,2023-05-07,358.46,1.24,Success,0,1269,New,693,Gaming,Bank Transfer,USA
367,2023-06-04,174.19,3.01,Failed,0,3105,Existing,213,Gaming,Debit Card,ES
368,2023-09-30,156.64,2.95,Success,0,6693,Existing,751,Subscriptions,Debit Card,IT
369,2023-04-14,73.14,3.98,Success,0,6678,Existing,477,Subscriptions,PayPal Balance,IT
370,2023-10-26,345.4,1.98,Success,0,7216,Existing,675,Gaming,Bank Transfer,IT
371,2023-09-03,262.6,0.79,Refunded,0,7334,New,759,Gaming,Credit Card,ES
372,2023-06-25,164.58,1.34,Success,0,1141,Existing,293,Gaming,Credit Card,ES
373,2023-02-08,532.42,1.45,Success,0,4320,Existing,601,Gaming,PayPal Balance,UK
374,2023-06-19,291.07,2.59,Success,0,2641,Existing,733,E-commerce,PayPal Balance,TN
375,2023-09-04,386.98,2.77,Success,0,1382,Existing,471,Retail,Bank Transfer,IT
376,2023-01-26,396.45,1.42,Success,0,8630,New,769,Gaming,Credit Card,DE
377,2023-12-21,189.32,1.93,Success,0,1847,Existing,542,Travel,PayPal Balance,TN
378,2023-11-02,113.56,4.03,Success,0,4211,Existing,635,Retail,PayPal Balance,ES
379,2023-01-13,221.01,0.7,Success,0,5520,Existing,295,Gaming,PayPal Balance,FR
380,2023-11-12,378.98,3.84,Success,0,2594,Existing,290,Travel,Debit Card,CA
381,2023-11-09,77.34,4.9,Success,0,5538,New,295,Gaming,Debit Card,IT
382,2023-02-05,645.16,3.93,Success,0,7031,New,792,Gaming,Credit Card,FR
383,2023-06-22,458.09,4.69,Refunded,0,3453,Existing,529,Gaming,Credit Card,CA
384,2023-01-20,101.12,1.68,Failed,0,3105,New,672,Travel,Bank Transfer,UK
385,2023-11-17,204.1,2.83,Success,0,5197,New,464,Gaming,Credit Card,DE
386,2023-09-21,123.49,2.37,Success,0,3762,New,221,E-commerce,PayPal Balance,CA
387,2023-05-22,238.89,1.73,Success,0,5222,Existing,628,E-commerce,Bank Transfer,IT
388,2023-05-23,160.17,0.68,Success,0,8519,Existing,244,Subscriptions,Bank Transfer,CA
389,2023-04-02,467.83,3.92,Success,0,3439,Existing,317,Retail,Debit Card,CA
390,2023-12-20,107.78,3.76,Success,0,3478,Existing,359,Subscriptions,Debit Card,UK
391,2023-11-18,291.4,3.05,Success,0,7254,New,406,Subscriptions,Bank Transfer,UK
392,2023-10-15,98.12,4.88,Success,0,8790,Existing,465,Travel,PayPal Balance,ES
393,2023-08-03,618.17,4.4,Failed,0,6279,New,786,Retail,Bank Transfer,UK
394,2023-12-08,190.41,3.03,Success,0,1105,Existing,238,Gaming,Bank Transfer,ES
395,2023-02-20,589.88,4.64,Success,0,4361,Existing,590,E-commerce,PayPal Balance,TN
396,2023-06-02,603.34,3.02,Success,0,5774,Existing,565,Subscriptions,Bank Transfer,DE
397,2023-07-05,158.32,4.27,Success,1,1566,Existing,763,E-commerce,PayPal Balance,IT
398,2023-03-04,327.68,2.76,Success,0,7491,Existing,341,Subscriptions,Debit Card,UK
399,2023-07-09,305.97,4.13,Success,0,5558,Existing,256,Subscriptions,Debit Card,DE
400,2023-05-05,143.94,2.51,Success,0,6856,Existing,665,Retail,Credit Card,TN
401,2023-05-30,529.34,3.07,Success,0,8755,Existing,553,Travel,PayPal Balance,IT
402,2023-11-10,225.72,1.38,Success,0,3588,Existing,477,Travel,Credit Card,TN
403,2023-02-27,67.62,3.28,Success,0,8605,Existing,721,Gaming,Credit Card,UK
404,2023-12-08,345.53,4.09,Success,0,8121,New,201,Gaming,Credit Card,TN
405,2023-11-01,46.78,4.27,Success,0,4006,Existing,545,E-commerce,PayPal Balance,TN
406,2023-06-29,246.74,3.96,Success,0,6029,Existing,377,Subscriptions,Credit Card,ES
407,2023-06-19,311.15,0.55,Success,0,5697,New,441,Gaming,PayPal Balance,USA
408,2023-11-22,335.7,4.7,Success,0,8071,New,782,Travel,Debit Card,DE
409,2023-09-28,200.02,0.76,Success,0,4683,Existing,283,Travel,Credit Card,CA
410,2023-02-23,335.71,3.69,Success,0,1600,Existing,441,Travel,Debit Card,ES
411,2023-04-11,60.04,4.2,Success,0,6160,New,359,Travel,Debit Card,DE
412,2023-09-21,370.57,3.95,Success,0,2143,Existing,299,Gaming,Debit Card,IT
413,2023-02-22,351.64,3.97,Success,0,6238,New,461,Subscriptions,Bank Transfer,IT
414,2023-03-01,373.72,1.51,Refunded,0,2869,Existing,528,E-commerce,Debit Card,IT
415,2023-04-18,260.01,0.89,Success,0,4822,New,632,Subscriptions,PayPal Balance,DE
416,2023-01-05,237.18,2.63,Success,0,1464,New,451,E-commerce,PayPal Balance,FR
417,2023-04-13,251.67,3.34,Failed,0,7199,Existing,476,E-commerce,PayPal Balance,ES
418,2023-07-15,253.72,4.21,Success,0,8341,Existing,519,Gaming,Bank Transfer,UK
419,2023-09-19,601.25,2.09,Success,0,7304,Existing,635,E-commerce,PayPal Balance,FR
420,2023-12-31,469.71,4.21,Success,0,6894,Existing,772,Subscriptions,Bank Transfer,IT
421,2023-12-16,143.61,2.76,Success,0,2145,Existing,363,Gaming,Bank Transfer,CA
422,2023-02-16,65.57,4.04,Success,0,6975,Existing,222,Subscriptions,Bank Transfer,USA
423,2023-12-21,167.08,1.52,Success,0,5656,Existing,290,E-commerce,Debit Card,CA
424,2023-11-07,372.78,3.94,Success,0,8910,Existing,441,Travel,Debit Card,CA
425,2023-11-04,186.88,1.46,Success,0,5763,New,688,E-commerce,PayPal Balance,FR
426,2023-05-24,100.47,0.86,Refunded,0,5645,Existing,522,Travel,Debit Card,CA
427,2023-09-26,390.61,4.04,Success,0,2987,Existing,205,Retail,Debit Card,UK
428,2023-05-04,195.93,4.02,Success,0,8529,Existing,273,Travel,Bank Transfer,ES
429,2023-04-16,330.36,1.0,Failed,0,6755,Existing,231,Subscriptions,Debit Card,CA
430,2023-06-07,270.43,2.42,Success,0,2928,Existing,446,Retail,PayPal Balance,IT
431,2023-05-27,399.01,0.64,Success,0,8700,Existing,431,Subscriptions,PayPal Balance,ES
432,2023-05-25,382.63,3.75,Failed,0,4690,New,332,E-commerce,Debit Card,USA
433,2023-04-30,70.53,4.01,Success,0,2382,Existing,366,Subscriptions,PayPal Balance,DE
434,2023-11-15,248.21,3.52,Success,0,6114,New,281,Subscriptions,PayPal Balance,IT
435,2023-10-02,113.32,2.87,Success,0,2753,Existing,791,Gaming,Bank Transfer,FR
436,2023-04-02,174.5,1.11,Success,0,8349,Existing,760,Gaming,Credit Card,IT
437,2023-02-27,838.23,4.94,Success,0,6532,New,661,E-commerce,Credit Card,FR
438,2023-12-12,106.01,1.65,Success,0,8792,New,385,Retail,Bank Transfer,CA
439,2023-08-17,33.04,4.27,Success,0,2504,Existing,494,E-commerce,Bank Transfer,CA
440,2023-04-27,171.22,0.84,Success,0,4687,Existing,445,Retail,Bank Transfer,UK
441,2023-11-14,245.41,1.36,Success,0,8513,New,349,Subscriptions,PayPal Balance,TN
442,2023-10-06,432.39,3.59,Success,0,5881,New,432,Travel,Debit Card,CA
443,2023-05-07,391.31,0.69,Success,0,6138,Existing,578,Gaming,Credit Card,FR
444,2023-05-09,300.71,0.53,Success,0,4651,Existing,498,Gaming,PayPal Balance,TN
445,2023-02-27,280.75,3.27,Refunded,0,2776,Existing,377,Gaming,Bank Transfer,TN
446,2023-05-02,302.74,3.53,Refunded,0,8419,Existing,584,Gaming,Credit Card,TN
447,2023-01-01,350.27,3.69,Success,0,6903,New,267,Subscriptions,Credit Card,UK
448,2023-08-27,282.33,4.39,Success,0,5952,Existing,631,Subscriptions,PayPal Balance,UK
449,2023-10-17,212.18,1.93,Success,0,2519,New,376,Subscriptions,Bank Transfer,DE
450,2023-04-06,146.88,0.89,Success,0,4608,New,789,Retail,PayPal Balance,IT
451,2023-05-06,197.43,2.29,Success,0,7445,Existing,241,E-commerce,Debit Card,TN
452,2023-04-28,329.81,1.64,Success,0,8931,New,263,E-commerce,Bank Transfer,UK
453,2023-02-17,246.32,4.81,Success,0,3872,Existing,770,Subscriptions,Debit Card,TN
454,2023-03-30,286.26,1.4,Success,0,5576,Existing,687,Travel,PayPal Balance,USA
455,2023-08-25,350.64,3.65,Success,0,4239,Existing,356,Gaming,PayPal Balance,IT
456,2023-09-29,331.1,4.65,Success,0,2374,Existing,430,E-commerce,PayPal Balance,ES
457,2023-07-08,38.87,3.51,Success,0,7917,Existing,359,Travel,Bank Transfer,IT
458,2023-07-11,496.25,0.8,Success,0,8832,Existing,737,Subscriptions,Credit Card,FR
459,2023-03-10,435.63,4.67,Success,0,1841,Existing,575,Gaming,Credit Card,DE
460,2023-10-05,191.63,1.17,Success,0,3509,Existing,393,Subscriptions,Credit Card,CA
461,2023-12-15,742.16,1.4,Success,0,8736,Existing,374,E-commerce,Bank Transfer,TN
462,2023-09-04,257.35,3.78,Success,0,6690,New,338,Retail,Debit Card,CA
463,2023-03-17,222.84,2.72,Success,0,5789,Existing,365,E-commerce,Credit Card,DE
464,2023-06-03,87.38,4.0,Success,0,2902,Existing,580,Retail,Bank Transfer,USA
465,2023-05-24,108.02,1.24,Success,0,3339,Existing,434,Gaming,Bank Transfer,IT
466,2023-03-27,257.49,4.35,Success,1,7204,Existing,280,E-commerce,Debit Card,ES
467,2023-07-04,224.69,1.87,Refunded,0,8400,Existing,356,Retail,Bank Transfer,USA
468,2023-10-12,634.28,2.85,Success,0,1668,Existing,718,Retail,PayPal Balance,ES
469,2023-08-08,100.0,1.01,Success,0,4803,Existing,759,Subscriptions,Bank Transfer,IT
470,2023-03-10,298.92,2.08,Success,0,3493,Existing,601,E-commerce,Debit Card,CA
471,2023-02-16,60.95,2.12,Success,0,7186,New,730,Retail,PayPal Balance,IT
472,2023-04-04,190.53,4.85,Success,0,6969,New,669,E-commerce,Debit Card,USA
473,2023-08-26,201.48,4.24,Success,0,5544,Existing,246,Subscriptions,Debit Card,IT
474,2023-07-23,132.56,0.76,Success,0,3620,Existing,316,Subscriptions,PayPal Balance,UK
475,2023-08-06,121.76,1.79,Failed,0,6618,Existing,335,E-commerce,PayPal Balance,IT
476,2023-12-07,220.5,1.43,Success,0,8279,Existing,371,Travel,Credit Card,DE
477,2023-02-08,163.68,1.94,Success,0,3287,New,612,E-commerce,Bank Transfer,FR
478,2023-04-10,672.9,0.56,Success,0,4558,New,412,E-commerce,Bank Transfer,IT
479,2023-10-16,672.28,4.02,Success,0,8554,Existing,778,Subscriptions,PayPal Balance,UK
480,2023-09-11,410.25,1.12,Failed,0,4823,Existing,616,Gaming,Debit Card,TN
481,2023-08-10,420.26,1.41,Success,0,4915,New,226,Gaming,Credit Card,DE
482,2023-12-23,77.71,3.45,Success,0,7371,Existing,641,E-commerce,Credit Card,IT
483,2023-01-23,477.02,3.34,Failed,0,3313,Existing,588,Retail,Credit Card,IT
484,2023-09-07,26.22,4.22,Success,0,3514,Existing,261,E-commerce,PayPal Balance,TN
485,2023-01-10,108.31,1.12,Success,0,6762,Existing,790,E-commerce,PayPal Balance,ES
486,2023-09-03,342.53,1.49,Success,0,1668,New,550,Subscriptions,Credit Card,IT
487,2023-11-21,109.78,4.44,Success,0,7150,Existing,789,E-commerce,PayPal Balance,ES
488,2023-04-10,124.5,3.5,Success,0,8714,Existing,282,E-commerce,PayPal Balance,IT
489,2023-10-17,436.23,0.86,Success,0,6528,New,787,Retail,Credit Card,ES
490,2023-06-29,1071.82,0.92,Success,0,6096,Existing,410,Gaming,Credit Card,UK
491,2023-08-11,256.86,2.9,Success,0,8251,Existing,477,E-commerce,Debit Card,DE
492,2023-09-07,81.43,3.88,Success,0,7944,Existing,204,Travel,Debit Card,ES
493,2023-05-27,503.07,3.4,Refunded,0,2242,Existing,778,Subscriptions,Bank Transfer,CA
494,2023-04-06,161.77,3.55,Success,0,6348,Existing,417,Subscriptions,Credit Card,DE
495,2023-09-14,354.24,3.07,Success,0,2408,New,731,Subscriptions,Debit Card,USA
496,2023-11-21,424.93,4.47,Success,0,2326,Existing,324,Retail,Bank Transfer,DE
497,2023-01-04,209.72,4.54,Success,0,7020,Existing,641,Travel,Debit Card,USA
498,2023-01-16,591.96,3.23,Success,0,1629,New,690,Gaming,PayPal Balance,DE
499,2023-10-07,72.85,3.79,Success,0,4927,New,720,Travel,Debit Card,USA
500,2023-12-02,73.08,2.58,Success,0,6406,Existing,203,Travel,Debit Card,ES
501,2023-09-04,72.83,1.71,Success,0,1895,Existing,648,Travel,Debit Card,ES
502,2023-09-15,60.05,3.36,Success,0,5590,Existing,544,Subscriptions,Bank Transfer,CA
503,2023-06-09,219.45,4.17,Success,0,5448,New,301,Gaming,PayPal Balance,IT
504,2023-12-06,270.07,1.68,Success,0,7509,Existing,567,E-commerce,Credit Card,UK
505,2023-06-01,240.84,3.32,Success,0,4793,Existing,312,Gaming,Bank Transfer,CA
506,2023-06-27,162.86,3.3,Success,0,7465,Existing,459,E-commerce,PayPal Balance,CA
507,2023-06-12,674.62,4.63,Success,0,6200,Existing,340,Retail,Debit Card,UK
508,2023-02-02,232.63,3.92,Success,0,1377,Existing,214,Subscriptions,Bank Transfer,ES
509,2023-06-28,152.33,4.15,Success,0,7180,Existing,211,Gaming,Bank Transfer,TN
510,2023-04-11,52.4,3.07,Success,0,7886,Existing,293,E-commerce,Credit Card,DE
511,2023-09-25,390.12,3.77,Success,0,8791,Existing,719,Retail,Bank Transfer,USA
512,2023-11-19,689.42,1.6,Failed,0,8620,Existing,756,Gaming,Debit Card,CA
513,2023-03-06,144.28,3.11,Success,0,5237,New,780,Subscriptions,Debit Card,ES
514,2023-06-17,37.33,3.48,Success,0,8058,Existing,254,Gaming,Credit Card,CA
515,2023-11-26,227.34,4.25,Success,0,5814,New,467,Gaming,Credit Card,UK
516,2023-02-12,449.54,1.25,Success,0,4378,New,405,Retail,Debit Card,DE
517,2023-02-13,201.92,1.97,Success,0,1030,New,513,Travel,Debit Card,CA
518,2023-10-12,282.74,4.06,Success,0,4158,Existing,658,Retail,Debit Card,USA
519,2023-01-12,203.63,2.45,Success,0,8841,New,692,E-commerce,Bank Transfer,FR
520,2023-04-05,203.36,2.68,Success,0,6679,Existing,401,Subscriptions,Bank Transfer,CA
521,2023-10-29,442.24,3.29,Success,0,3395,Existing,312,Retail,PayPal Balance,CA
522,2023-09-10,160.11,3.77,Success,0,8923,Existing,650,Retail,PayPal Balance,USA
523,2023-08-30,390.32,1.8,Success,0,5125,New,723,Subscriptions,Bank Transfer,IT
524,2023-02-04,895.08,4.39,Success,0,4527,Existing,773,Retail,Debit Card,UK
525,2023-08-03,216.53,2.14,Success,0,4884,Existing,690,Travel,PayPal Balance,IT
526,2023-12-03,149.19,1.67,Success,0,1482,Existing,667,Travel,PayPal Balance,FR
527,2023-03-31,267.51,3.65,Success,0,6002,New,722,Subscriptions,Debit Card,DE
528,2023-09-21,131.37,2.12,Success,0,2085,New,751,Subscriptions,Debit Card,UK
529,2023-04-03,636.57,2.78,Success,0,3406,Existing,268,Travel,Debit Card,IT
530,2023-03-31,275.74,1.99,Success,0,8457,Existing,265,Gaming,Credit Card,CA
531,2023-04-25,128.92,4.34,Success,0,8037,New,478,Travel,Bank Transfer,USA
532,2023-04-15,362.65,2.75,Success,0,1493,Existing,462,Retail,Bank Transfer,CA
533,2023-07-15,325.38,0.79,Success,0,7319,Existing,575,Subscriptions,Bank Transfer,IT
534,2023-11-10,133.96,0.76,Success,0,7999,Existing,453,Retail,PayPal Balance,DE
535,2023-04-24,589.81,2.14,Success,0,7015,Existing,546,Subscriptions,Debit Card,IT
536,2023-03-16,278.39,2.33,Success,0,1970,Existing,499,Subscriptions,Debit Card,CA
537,2023-08-05,62.24,0.67,Success,0,1052,Existing,572,Retail,Debit Card,FR
538,2023-10-04,202.13,4.34,Success,0,8291,Existing,640,Retail,PayPal Balance,TN
539,2023-09-06,691.51,2.78,Success,0,6126,Existing,494,Retail,Credit Card,ES
540,2023-06-13,564.94,2.97,Success,0,2913,Existing,596,Retail,Debit Card,USA
541,2023-12-23,313.04,3.43,Success,0,5683,Existing,560,E-commerce,Credit Card,FR
542,2023-07-11,211.78,1.48,Success,0,3765,New,765,Travel,Credit Card,USA
543,2023-08-15,476.52,2.85,Success,0,4923,Existing,508,Retail,PayPal Balance,FR
544,2023-06-26,307.1,1.5,Success,0,7879,New,713,E-commerce,Bank Transfer,UK
545,2023-04-09,371.43,2.37,Success,0,2441,Existing,326,E-commerce,Debit Card,USA
546,2023-02-05,474.96,3.32,Success,0,3297,Existing,794,E-commerce,PayPal Balance,USA
547,2023-04-06,579.25,1.56,Refunded,0,8599,Existing,791,Gaming,Debit Card,ES
548,2023-06-01,86.18,4.48,Success,0,4543,New,380,Gaming,Debit Card,TN
549,2023-05-31,103.95,1.82,Success,1,4118,Existing,262,Subscriptions,Credit Card,CA
550,2023-07-09,88.47,1.87,Success,0,2700,New,215,Gaming,PayPal Balance,CA
551,2023-08-12,389.59,4.65,Success,0,4898,Existing,629,Retail,PayPal Balance,UK
552,2023-02-06,834.88,2.25,Success,0,1412,Existing,261,E-commerce,PayPal Balance,ES
553,2023-09-25,168.55,1.11,Success,0,2624,Existing,478,Gaming,Debit Card,USA
554,2023-07-02,277.51,2.42,Success,0,8444,Existing,670,Retail,Bank Transfer,ES
555,2023-01-13,330.92,2.03,Success,0,4929,Existing,751,Subscriptions,Bank Transfer,TN
556,2023-10-06,572.6,2.73,Success,1,8907,New,489,Travel,Bank Transfer,FR
557,2023-08-05,214.9,3.26,Success,0,7193,Existing,486,E-commerce,Debit Card,CA
558,2023-12-21,229.92,1.98,Success,0,6469,New,240,E-commerce,Bank Transfer,ES
559,2023-12-27,202.67,3.7,Failed,0,4694,New,552,Travel,Debit Card,CA
560,2023-10-13,590.47,1.86,Success,0,3505,Existing,204,Retail,Debit Card,TN
561,2023-09-30,154.78,4.27,Success,0,5817,Existing,772,Retail,Bank Transfer,ES
562,2023-03-03,142.36,4.83,Success,0,6990,New,409,E-commerce,Debit Card,TN
563,2023-03-25,53.22,0.56,Success,0,7840,Existing,675,Travel,Credit Card,UK
564,2023-08-05,154.09,1.02,Success,0,5695,New,294,Gaming,Bank Transfer,IT
565,2023-12-08,76.4,2.8,Success,0,3902,New,354,Travel,Bank Transfer,DE
566,2023-07-06,240.65,3.3,Success,0,5335,Existing,255,Gaming,Bank Transfer,UK
567,2023-01-19,186.01,4.6,Success,0,7019,Existing,579,Gaming,Credit Card,FR
568,2023-06-26,57.27,3.34,Success,0,4453,Existing,694,Subscriptions,PayPal Balance,USA
569,2023-04-10,513.46,4.39,Success,0,1310,Existing,454,Travel,PayPal Balance,FR
570,2023-08-21,310.28,2.85,Success,0,2736,Existing,610,Gaming,Bank Transfer,UK
571,2023-03-17,215.37,3.6,Success,0,7607,Existing,260,Subscriptions,Debit Card,FR
572,2023-09-22,217.98,4.66,Success,0,3450,Existing,633,Subscriptions,Credit Card,IT
573,2023-10-11,348.78,3.55,Success,0,7068,Existing,465,Retail,Credit Card,CA
